Stratifying data
Stratifying data
Window size: (7, 7)
23 Accuracy:  66.78700361010831  predictions:  {0: 1393, 1: 960, 2: 140}
24 Accuracy:  67.06778981147212  predictions:  {0: 1381, 1: 919, 2: 193}
25 Accuracy:  66.74689129562775  predictions:  {0: 1382, 1: 933, 2: 178}
26 Accuracy:  67.50902527075813  predictions:  {0: 1326, 1: 978, 2: 189}
27 Accuracy:  67.42880064179703  predictions:  {0: 1372, 1: 964, 2: 157}
28 Accuracy:  67.42880064179703  predictions:  {0: 1344, 1: 988, 2: 161}
29 Accuracy:  67.34857601283593  predictions:  {0: 1373, 1: 955, 2: 165}
30 Accuracy:  67.58924989971922  predictions:  {0: 1373, 1: 913, 2: 207}
31 Accuracy:  66.74689129562775  predictions:  {0: 1264, 1: 1077, 2: 152}
32 Accuracy:  66.78700361010831  predictions:  {0: 1331, 1: 960, 2: 202}
33 Accuracy:  66.18531889290013  predictions:  {0: 1266, 1: 1041, 2: 186}
34 Accuracy:  66.50621740874449  predictions:  {0: 1300, 1: 975, 2: 218}
35 Accuracy:  66.58644203770557  predictions:  {0: 1333, 1: 956, 2: 204}
36 Accuracy:  67.26835138387484  predictions:  {0: 1404, 1: 897, 2: 192}
37 Accuracy:  67.34857601283593  predictions:  {0: 1405, 1: 909, 2: 179}
38 Accuracy:  66.34576815082231  predictions:  {0: 1372, 1: 947, 2: 174}
39 Accuracy:  66.22543120738067  predictions:  {0: 1405, 1: 934, 2: 154}
40 Accuracy:  67.14801444043322  predictions:  {0: 1361, 1: 915, 2: 217}
41 Accuracy:  66.62655435218612  predictions:  {0: 1386, 1: 853, 2: 254}
42 Accuracy:  66.62655435218612  predictions:  {0: 1431, 1: 1000, 2: 62}
43 Accuracy:  66.70677898114721  predictions:  {0: 1243, 1: 1088, 2: 162}
44 Accuracy:  66.62655435218612  predictions:  {0: 1391, 1: 955, 2: 147}
45 Accuracy:  66.58644203770557  predictions:  {0: 1341, 1: 962, 2: 190}
46 Accuracy:  66.78700361010831  predictions:  {0: 1358, 1: 991, 2: 144}
47 Accuracy:  67.38868832731649  predictions:  {0: 1368, 1: 941, 2: 184}
48 Accuracy:  67.26835138387484  predictions:  {0: 1356, 1: 971, 2: 166}
49 Accuracy:  66.58644203770557  predictions:  {0: 1393, 1: 908, 2: 192}
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  58.06065442936952  predictions:  {0: 1921, 1: 584, 2: 1}
1 Accuracy:  62.290502793296085  predictions:  {0: 1601, 1: 868, 2: 37}
2 Accuracy:  63.00877893056664  predictions:  {0: 1549, 1: 908, 2: 49}
3 Accuracy:  63.32801276935355  predictions:  {0: 1498, 1: 896, 2: 112}
4 Accuracy:  63.88667198723065  predictions:  {0: 1493, 1: 903, 2: 110}
5 Accuracy:  64.60494812450119  predictions:  {0: 1514, 1: 866, 2: 126}
6 Accuracy:  64.60494812450119  predictions:  {0: 1457, 1: 927, 2: 122}
7 Accuracy:  64.1660015961692  predictions:  {0: 1541, 1: 830, 2: 135}
8 Accuracy:  64.76456504389465  predictions:  {0: 1491, 1: 889, 2: 126}
9 Accuracy:  65.44293695131684  predictions:  {0: 1455, 1: 904, 2: 147}
10 Accuracy:  65.64245810055866  predictions:  {0: 1354, 1: 913, 2: 239}
11 Accuracy:  65.52274541101357  predictions:  {0: 1445, 1: 913, 2: 148}
12 Accuracy:  64.96408619313647  predictions:  {0: 1536, 1: 818, 2: 152}
13 Accuracy:  66.04150039904229  predictions:  {0: 1425, 1: 928, 2: 153}
14 Accuracy:  66.04150039904229  predictions:  {0: 1403, 1: 850, 2: 253}
15 Accuracy:  65.32322426177176  predictions:  {0: 1423, 1: 921, 2: 162}
16 Accuracy:  66.24102154828412  predictions:  {0: 1370, 1: 940, 2: 196}
17 Accuracy:  66.08140462889067  predictions:  {0: 1390, 1: 903, 2: 213}
18 Accuracy:  66.12130885873903  predictions:  {0: 1377, 1: 988, 2: 141}
19 Accuracy:  66.6001596169194  predictions:  {0: 1365, 1: 951, 2: 190}
20 Accuracy:  65.88188347964883  predictions:  {0: 1533, 1: 848, 2: 125}
21 Accuracy:  66.28092577813248  predictions:  {0: 1474, 1: 851, 2: 181}
22 Accuracy:  65.84197924980047  predictions:  {0: 1468, 1: 850, 2: 188}
23 Accuracy:  66.87948922585794  predictions:  {0: 1389, 1: 883, 2: 234}
24 Accuracy:  66.56025538707104  predictions:  {0: 1344, 1: 950, 2: 212}
25 Accuracy:  65.88188347964883  predictions:  {0: 1429, 1: 892, 2: 185}
26 Accuracy:  66.3607342378292  predictions:  {0: 1375, 1: 915, 2: 216}
27 Accuracy:  65.20351157222666  predictions:  {0: 1375, 1: 937, 2: 194}
28 Accuracy:  65.84197924980047  predictions:  {0: 1319, 1: 928, 2: 259}
29 Accuracy:  65.96169193934557  predictions:  {0: 1315, 1: 949, 2: 242}
30 Accuracy:  65.24341580207502  predictions:  {0: 1492, 1: 815, 2: 199}
31 Accuracy:  65.28332003192338  predictions:  {0: 1432, 1: 863, 2: 211}
32 Accuracy:  65.68236233040702  predictions:  {0: 1467, 1: 873, 2: 166}
33 Accuracy:  66.00159616919393  predictions:  {0: 1209, 1: 918, 2: 379}
34 Accuracy:  65.88188347964883  predictions:  {0: 1348, 1: 950, 2: 208}
35 Accuracy:  66.04150039904229  predictions:  {0: 1248, 1: 1017, 2: 241}
36 Accuracy:  66.79968076616122  predictions:  {0: 1329, 1: 821, 2: 356}
37 Accuracy:  65.76217079010375  predictions:  {0: 1454, 1: 875, 2: 177}
38 Accuracy:  66.04150039904229  predictions:  {0: 1305, 1: 924, 2: 277}
39 Accuracy:  65.36312849162012  predictions:  {0: 1381, 1: 880, 2: 245}
40 Accuracy:  65.08379888268156  predictions:  {0: 1183, 1: 1018, 2: 305}
41 Accuracy:  66.16121308858739  predictions:  {0: 1509, 1: 836, 2: 161}
42 Accuracy:  66.24102154828412  predictions:  {0: 1396, 1: 873, 2: 237}
43 Accuracy:  65.68236233040702  predictions:  {0: 1349, 1: 900, 2: 257}
44 Accuracy:  65.44293695131684  predictions:  {0: 1452, 1: 903, 2: 151}
45 Accuracy:  65.0438946528332  predictions:  {0: 1315, 1: 1029, 2: 162}
46 Accuracy:  65.76217079010375  predictions:  {0: 1405, 1: 837, 2: 264}
47 Accuracy:  65.84197924980047  predictions:  {0: 1372, 1: 789, 2: 345}
48 Accuracy:  66.28092577813248  predictions:  {0: 1406, 1: 887, 2: 213}
49 Accuracy:  66.40063846767758  predictions:  {0: 1411, 1: 835, 2: 260}
Stratifying data
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  61.211391897312474  predictions:  {0: 1277, 1: 1216}
1 Accuracy:  62.454873646209386  predictions:  {0: 1384, 1: 1071, 2: 38}
2 Accuracy:  63.537906137184116  predictions:  {0: 1356, 1: 1088, 2: 49}
3 Accuracy:  63.45768150822303  predictions:  {0: 1318, 1: 1142, 2: 33}
4 Accuracy:  64.66105094263939  predictions:  {0: 1357, 1: 1009, 2: 127}
5 Accuracy:  64.30004011231448  predictions:  {0: 1361, 1: 1044, 2: 88}
6 Accuracy:  65.30284797432812  predictions:  {0: 1372, 1: 1057, 2: 64}
7 Accuracy:  65.82430806257521  predictions:  {0: 1401, 1: 987, 2: 105}
8 Accuracy:  65.22262334536703  predictions:  {0: 1351, 1: 1001, 2: 141}
9 Accuracy:  65.06217408744484  predictions:  {0: 1423, 1: 966, 2: 104}
10 Accuracy:  64.94183714400322  predictions:  {0: 1472, 1: 928, 2: 93}
11 Accuracy:  65.18251103088647  predictions:  {0: 1427, 1: 1000, 2: 66}
12 Accuracy:  64.70116325711993  predictions:  {0: 1475, 1: 935, 2: 83}
13 Accuracy:  65.34296028880865  predictions:  {0: 1448, 1: 920, 2: 125}
14 Accuracy:  65.18251103088647  predictions:  {0: 1366, 1: 917, 2: 210}
15 Accuracy:  64.98194945848375  predictions:  {0: 1447, 1: 909, 2: 137}
16 Accuracy:  65.30284797432812  predictions:  {0: 1395, 1: 970, 2: 128}
17 Accuracy:  65.38307260328921  predictions:  {0: 1378, 1: 1016, 2: 99}
18 Accuracy:  65.38307260328921  predictions:  {0: 1402, 1: 973, 2: 118}
19 Accuracy:  65.66385880465303  predictions:  {0: 1369, 1: 1005, 2: 119}
20 Accuracy:  65.9045326915363  predictions:  {0: 1373, 1: 995, 2: 125}
21 Accuracy:  65.94464500601684  predictions:  {0: 1404, 1: 927, 2: 162}
22 Accuracy:  66.18531889290013  predictions:  {0: 1377, 1: 970, 2: 146}
23 Accuracy:  65.58363417569194  predictions:  {0: 1289, 1: 1078, 2: 126}
24 Accuracy:  65.26273565984756  predictions:  {0: 1356, 1: 964, 2: 173}
25 Accuracy:  65.54352186121139  predictions:  {0: 1465, 1: 913, 2: 115}
26 Accuracy:  65.50340954673085  predictions:  {0: 1431, 1: 925, 2: 137}
27 Accuracy:  65.62374649017248  predictions:  {0: 1303, 1: 1007, 2: 183}
28 Accuracy:  65.70397111913357  predictions:  {0: 1312, 1: 1055, 2: 126}
29 Accuracy:  65.22262334536703  predictions:  {0: 1395, 1: 986, 2: 112}
30 Accuracy:  65.06217408744484  predictions:  {0: 1335, 1: 990, 2: 168}
31 Accuracy:  64.50060168471721  predictions:  {0: 1212, 1: 1055, 2: 226}
32 Accuracy:  65.18251103088647  predictions:  {0: 1377, 1: 951, 2: 165}
33 Accuracy:  65.9045326915363  predictions:  {0: 1424, 1: 904, 2: 165}
34 Accuracy:  65.06217408744484  predictions:  {0: 1377, 1: 997, 2: 119}
35 Accuracy:  64.34015242679503  predictions:  {0: 1513, 1: 792, 2: 188}
36 Accuracy:  65.70397111913357  predictions:  {0: 1326, 1: 1013, 2: 154}
37 Accuracy:  65.0220617729643  predictions:  {0: 1384, 1: 888, 2: 221}
38 Accuracy:  64.21981548335339  predictions:  {0: 1343, 1: 983, 2: 167}
39 Accuracy:  65.14239871640594  predictions:  {0: 1397, 1: 935, 2: 161}
40 Accuracy:  64.5808263136783  predictions:  {0: 1377, 1: 925, 2: 191}
41 Accuracy:  64.01925391095065  predictions:  {0: 1495, 1: 895, 2: 103}
42 Accuracy:  65.06217408744484  predictions:  {0: 1385, 1: 1000, 2: 108}
43 Accuracy:  64.38026474127557  predictions:  {0: 1280, 1: 1033, 2: 180}
44 Accuracy:  65.78419574809466  predictions:  {0: 1401, 1: 924, 2: 168}
45 Accuracy:  64.62093862815884  predictions:  {0: 1364, 1: 964, 2: 165}
46 Accuracy:  64.82150020056157  predictions:  {0: 1386, 1: 915, 2: 192}
47 Accuracy:  64.86161251504213  predictions:  {0: 1358, 1: 1044, 2: 91}
48 Accuracy:  63.81869233854793  predictions:  {0: 1333, 1: 855, 2: 305}
49 Accuracy:  64.01925391095065  predictions:  {0: 1343, 1: 997, 2: 153}
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  60.774142059058256  predictions:  {0: 1536, 1: 970}
1 Accuracy:  61.49241819632881  predictions:  {0: 1633, 1: 865, 2: 8}
2 Accuracy:  62.68954509177973  predictions:  {0: 1371, 1: 1034, 2: 101}
3 Accuracy:  63.36791699920191  predictions:  {0: 1434, 1: 969, 2: 103}
4 Accuracy:  63.72705506783719  predictions:  {0: 1486, 1: 931, 2: 89}
5 Accuracy:  63.687150837988824  predictions:  {0: 1447, 1: 946, 2: 113}
6 Accuracy:  63.567438148443735  predictions:  {0: 1417, 1: 1019, 2: 70}
7 Accuracy:  64.32561851556265  predictions:  {0: 1434, 1: 919, 2: 153}
8 Accuracy:  64.60494812450119  predictions:  {0: 1390, 1: 953, 2: 163}
9 Accuracy:  64.44533120510773  predictions:  {0: 1416, 1: 965, 2: 125}
10 Accuracy:  64.80446927374301  predictions:  {0: 1403, 1: 961, 2: 142}
11 Accuracy:  64.72466081404629  predictions:  {0: 1428, 1: 942, 2: 136}
12 Accuracy:  64.52513966480447  predictions:  {0: 1482, 1: 943, 2: 81}
13 Accuracy:  65.24341580207502  predictions:  {0: 1425, 1: 921, 2: 160}
14 Accuracy:  64.80446927374301  predictions:  {0: 1506, 1: 926, 2: 74}
15 Accuracy:  65.08379888268156  predictions:  {0: 1465, 1: 882, 2: 159}
16 Accuracy:  65.24341580207502  predictions:  {0: 1437, 1: 897, 2: 172}
17 Accuracy:  64.88427773343975  predictions:  {0: 1345, 1: 932, 2: 229}
18 Accuracy:  65.08379888268156  predictions:  {0: 1504, 1: 889, 2: 113}
19 Accuracy:  65.00399042298484  predictions:  {0: 1447, 1: 893, 2: 166}
20 Accuracy:  65.08379888268156  predictions:  {0: 1440, 1: 900, 2: 166}
21 Accuracy:  65.08379888268156  predictions:  {0: 1486, 1: 863, 2: 157}
22 Accuracy:  65.28332003192338  predictions:  {0: 1424, 1: 869, 2: 213}
23 Accuracy:  65.28332003192338  predictions:  {0: 1432, 1: 876, 2: 198}
24 Accuracy:  64.96408619313647  predictions:  {0: 1387, 1: 925, 2: 194}
25 Accuracy:  65.64245810055866  predictions:  {0: 1382, 1: 950, 2: 174}
26 Accuracy:  65.56264964086193  predictions:  {0: 1441, 1: 888, 2: 177}
27 Accuracy:  65.28332003192338  predictions:  {0: 1348, 1: 965, 2: 193}
28 Accuracy:  64.64485235434955  predictions:  {0: 1479, 1: 867, 2: 160}
29 Accuracy:  65.28332003192338  predictions:  {0: 1416, 1: 877, 2: 213}
30 Accuracy:  65.6025538707103  predictions:  {0: 1393, 1: 966, 2: 147}
31 Accuracy:  65.48284118116521  predictions:  {0: 1456, 1: 820, 2: 230}
32 Accuracy:  64.80446927374301  predictions:  {0: 1494, 1: 846, 2: 166}
33 Accuracy:  65.24341580207502  predictions:  {0: 1430, 1: 895, 2: 181}
34 Accuracy:  65.40303272146848  predictions:  {0: 1537, 1: 832, 2: 137}
35 Accuracy:  65.52274541101357  predictions:  {0: 1396, 1: 903, 2: 207}
36 Accuracy:  65.68236233040702  predictions:  {0: 1447, 1: 900, 2: 159}
37 Accuracy:  66.16121308858739  predictions:  {0: 1423, 1: 869, 2: 214}
38 Accuracy:  65.32322426177176  predictions:  {0: 1390, 1: 981, 2: 135}
39 Accuracy:  64.80446927374301  predictions:  {0: 1390, 1: 949, 2: 167}
40 Accuracy:  65.00399042298484  predictions:  {0: 1391, 1: 949, 2: 166}
41 Accuracy:  65.1636073423783  predictions:  {0: 1315, 1: 936, 2: 255}
42 Accuracy:  64.60494812450119  predictions:  {0: 1492, 1: 806, 2: 208}
43 Accuracy:  65.00399042298484  predictions:  {0: 1518, 1: 826, 2: 162}
44 Accuracy:  65.56264964086193  predictions:  {0: 1396, 1: 927, 2: 183}
45 Accuracy:  65.56264964086193  predictions:  {0: 1375, 1: 914, 2: 217}
46 Accuracy:  66.00159616919393  predictions:  {0: 1402, 1: 915, 2: 189}
47 Accuracy:  65.56264964086193  predictions:  {0: 1399, 1: 958, 2: 149}
48 Accuracy:  65.6025538707103  predictions:  {0: 1404, 1: 914, 2: 188}
49 Accuracy:  65.52274541101357  predictions:  {0: 1455, 1: 860, 2: 191}
Stratifying data
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  60.449257922182106  predictions:  {0: 1275, 1: 1218}
1 Accuracy:  62.936221419975936  predictions:  {0: 1435, 1: 1047, 2: 11}
2 Accuracy:  63.77858002406739  predictions:  {0: 1361, 1: 1084, 2: 48}
3 Accuracy:  63.37745687926193  predictions:  {0: 1355, 1: 1088, 2: 50}
4 Accuracy:  64.0593662254312  predictions:  {0: 1422, 1: 1002, 2: 69}
5 Accuracy:  64.66105094263939  predictions:  {0: 1426, 1: 1001, 2: 66}
6 Accuracy:  64.54071399919775  predictions:  {0: 1401, 1: 1029, 2: 63}
7 Accuracy:  64.70116325711993  predictions:  {0: 1318, 1: 1095, 2: 80}
8 Accuracy:  65.30284797432812  predictions:  {0: 1414, 1: 984, 2: 95}
9 Accuracy:  65.22262334536703  predictions:  {0: 1364, 1: 1004, 2: 125}
10 Accuracy:  64.90172482952266  predictions:  {0: 1374, 1: 1003, 2: 116}
11 Accuracy:  65.18251103088647  predictions:  {0: 1375, 1: 1010, 2: 108}
12 Accuracy:  64.54071399919775  predictions:  {0: 1341, 1: 1045, 2: 107}
13 Accuracy:  64.90172482952266  predictions:  {0: 1395, 1: 1017, 2: 81}
14 Accuracy:  65.70397111913357  predictions:  {0: 1321, 1: 1000, 2: 172}
15 Accuracy:  65.30284797432812  predictions:  {0: 1403, 1: 1030, 2: 60}
16 Accuracy:  65.9045326915363  predictions:  {0: 1360, 1: 1004, 2: 129}
17 Accuracy:  64.74127557160048  predictions:  {0: 1319, 1: 1049, 2: 125}
18 Accuracy:  65.46329723225031  predictions:  {0: 1330, 1: 1053, 2: 110}
19 Accuracy:  65.78419574809466  predictions:  {0: 1274, 1: 1065, 2: 154}
20 Accuracy:  65.30284797432812  predictions:  {0: 1296, 1: 1037, 2: 160}
21 Accuracy:  65.86442037705575  predictions:  {0: 1347, 1: 927, 2: 219}
22 Accuracy:  65.54352186121139  predictions:  {0: 1357, 1: 996, 2: 140}
23 Accuracy:  66.06498194945848  predictions:  {0: 1314, 1: 946, 2: 233}
24 Accuracy:  66.06498194945848  predictions:  {0: 1387, 1: 913, 2: 193}
25 Accuracy:  65.94464500601684  predictions:  {0: 1289, 1: 1027, 2: 177}
26 Accuracy:  65.74408343361412  predictions:  {0: 1313, 1: 982, 2: 198}
27 Accuracy:  66.34576815082231  predictions:  {0: 1336, 1: 1050, 2: 107}
28 Accuracy:  66.14520657841958  predictions:  {0: 1248, 1: 1081, 2: 164}
29 Accuracy:  66.54632972322503  predictions:  {0: 1384, 1: 942, 2: 167}
30 Accuracy:  65.38307260328921  predictions:  {0: 1301, 1: 1016, 2: 176}
31 Accuracy:  64.74127557160048  predictions:  {0: 1313, 1: 1065, 2: 115}
32 Accuracy:  65.14239871640594  predictions:  {0: 1315, 1: 989, 2: 189}
33 Accuracy:  65.46329723225031  predictions:  {0: 1356, 1: 984, 2: 153}
34 Accuracy:  65.74408343361412  predictions:  {0: 1269, 1: 1010, 2: 214}
35 Accuracy:  65.0220617729643  predictions:  {0: 1406, 1: 926, 2: 161}
36 Accuracy:  65.50340954673085  predictions:  {0: 1235, 1: 1099, 2: 159}
37 Accuracy:  65.1022864019254  predictions:  {0: 1282, 1: 1045, 2: 166}
38 Accuracy:  65.14239871640594  predictions:  {0: 1326, 1: 1007, 2: 160}
39 Accuracy:  65.38307260328921  predictions:  {0: 1339, 1: 964, 2: 190}
40 Accuracy:  65.66385880465303  predictions:  {0: 1333, 1: 974, 2: 186}
41 Accuracy:  66.34576815082231  predictions:  {0: 1297, 1: 1006, 2: 190}
42 Accuracy:  65.9847573204974  predictions:  {0: 1297, 1: 1034, 2: 162}
43 Accuracy:  65.78419574809466  predictions:  {0: 1321, 1: 984, 2: 188}
44 Accuracy:  64.46048937023666  predictions:  {0: 1257, 1: 1114, 2: 122}
45 Accuracy:  64.30004011231448  predictions:  {0: 1514, 1: 919, 2: 60}
46 Accuracy:  66.30565583634176  predictions:  {0: 1297, 1: 1028, 2: 168}
47 Accuracy:  64.74127557160048  predictions:  {0: 1385, 1: 967, 2: 141}
48 Accuracy:  65.1022864019254  predictions:  {0: 1350, 1: 1049, 2: 94}
49 Accuracy:  64.34015242679503  predictions:  {0: 1214, 1: 1116, 2: 163}
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  60.853950518754985  predictions:  {0: 1605, 1: 881, 2: 20}
1 Accuracy:  62.809257781324824  predictions:  {0: 1432, 1: 1015, 2: 59}
2 Accuracy:  63.607342378292095  predictions:  {0: 1485, 1: 967, 2: 54}
3 Accuracy:  62.96887470071828  predictions:  {0: 1392, 1: 1042, 2: 72}
4 Accuracy:  64.08619313647247  predictions:  {0: 1439, 1: 938, 2: 129}
5 Accuracy:  64.24581005586593  predictions:  {0: 1417, 1: 954, 2: 135}
6 Accuracy:  64.0462889066241  predictions:  {0: 1454, 1: 927, 2: 125}
7 Accuracy:  64.88427773343975  predictions:  {0: 1391, 1: 980, 2: 135}
8 Accuracy:  64.32561851556265  predictions:  {0: 1443, 1: 968, 2: 95}
9 Accuracy:  64.84437350359138  predictions:  {0: 1421, 1: 964, 2: 121}
10 Accuracy:  64.0462889066241  predictions:  {0: 1415, 1: 957, 2: 134}
11 Accuracy:  65.00399042298484  predictions:  {0: 1447, 1: 891, 2: 168}
12 Accuracy:  65.28332003192338  predictions:  {0: 1440, 1: 938, 2: 128}
13 Accuracy:  65.6025538707103  predictions:  {0: 1473, 1: 867, 2: 166}
14 Accuracy:  65.68236233040702  predictions:  {0: 1476, 1: 907, 2: 123}
15 Accuracy:  65.36312849162012  predictions:  {0: 1414, 1: 961, 2: 131}
16 Accuracy:  65.32322426177176  predictions:  {0: 1404, 1: 899, 2: 203}
17 Accuracy:  66.24102154828412  predictions:  {0: 1443, 1: 862, 2: 201}
18 Accuracy:  66.12130885873903  predictions:  {0: 1447, 1: 861, 2: 198}
19 Accuracy:  66.24102154828412  predictions:  {0: 1441, 1: 905, 2: 160}
20 Accuracy:  65.56264964086193  predictions:  {0: 1526, 1: 789, 2: 191}
21 Accuracy:  66.6001596169194  predictions:  {0: 1382, 1: 883, 2: 241}
22 Accuracy:  66.6001596169194  predictions:  {0: 1356, 1: 981, 2: 169}
23 Accuracy:  65.6025538707103  predictions:  {0: 1418, 1: 885, 2: 203}
24 Accuracy:  66.52035115722266  predictions:  {0: 1441, 1: 874, 2: 191}
25 Accuracy:  66.24102154828412  predictions:  {0: 1343, 1: 1011, 2: 152}
26 Accuracy:  65.88188347964883  predictions:  {0: 1399, 1: 940, 2: 167}
27 Accuracy:  65.96169193934557  predictions:  {0: 1415, 1: 870, 2: 221}
28 Accuracy:  66.28092577813248  predictions:  {0: 1312, 1: 994, 2: 200}
29 Accuracy:  66.16121308858739  predictions:  {0: 1484, 1: 842, 2: 180}
30 Accuracy:  66.3607342378292  predictions:  {0: 1413, 1: 901, 2: 192}
31 Accuracy:  65.68236233040702  predictions:  {0: 1473, 1: 881, 2: 152}
32 Accuracy:  66.08140462889067  predictions:  {0: 1459, 1: 879, 2: 168}
33 Accuracy:  65.96169193934557  predictions:  {0: 1508, 1: 838, 2: 160}
34 Accuracy:  66.40063846767758  predictions:  {0: 1397, 1: 947, 2: 162}
35 Accuracy:  65.48284118116521  predictions:  {0: 1439, 1: 881, 2: 186}
36 Accuracy:  65.80207501995211  predictions:  {0: 1405, 1: 893, 2: 208}
37 Accuracy:  66.20111731843575  predictions:  {0: 1386, 1: 942, 2: 178}
38 Accuracy:  64.96408619313647  predictions:  {0: 1523, 1: 830, 2: 153}
39 Accuracy:  64.72466081404629  predictions:  {0: 1353, 1: 990, 2: 163}
40 Accuracy:  65.40303272146848  predictions:  {0: 1427, 1: 852, 2: 227}
41 Accuracy:  64.84437350359138  predictions:  {0: 1420, 1: 880, 2: 206}
42 Accuracy:  64.88427773343975  predictions:  {0: 1429, 1: 869, 2: 208}
43 Accuracy:  64.80446927374301  predictions:  {0: 1452, 1: 835, 2: 219}
44 Accuracy:  65.64245810055866  predictions:  {0: 1439, 1: 864, 2: 203}
45 Accuracy:  65.0438946528332  predictions:  {0: 1365, 1: 865, 2: 276}
46 Accuracy:  65.96169193934557  predictions:  {0: 1406, 1: 931, 2: 169}
47 Accuracy:  65.32322426177176  predictions:  {0: 1389, 1: 923, 2: 194}
48 Accuracy:  64.4852354349561  predictions:  {0: 1390, 1: 885, 2: 231}
49 Accuracy:  64.9241819632881  predictions:  {0: 1460, 1: 882, 2: 164}
Stratifying data
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  61.17127958283193  predictions:  {0: 1336, 1: 1151, 2: 6}
1 Accuracy:  61.41195346971521  predictions:  {0: 1284, 1: 1181, 2: 28}
2 Accuracy:  62.936221419975936  predictions:  {0: 1373, 1: 1073, 2: 47}
3 Accuracy:  62.89610910549539  predictions:  {0: 1375, 1: 1052, 2: 66}
4 Accuracy:  63.77858002406739  predictions:  {0: 1318, 1: 1075, 2: 100}
5 Accuracy:  63.81869233854793  predictions:  {0: 1367, 1: 1029, 2: 97}
6 Accuracy:  63.57801845166466  predictions:  {0: 1407, 1: 993, 2: 93}
7 Accuracy:  63.93902928198957  predictions:  {0: 1342, 1: 1012, 2: 139}
8 Accuracy:  64.13959085439231  predictions:  {0: 1368, 1: 1025, 2: 100}
9 Accuracy:  64.94183714400322  predictions:  {0: 1317, 1: 1030, 2: 146}
10 Accuracy:  64.0593662254312  predictions:  {0: 1336, 1: 1037, 2: 120}
11 Accuracy:  64.25992779783394  predictions:  {0: 1317, 1: 1035, 2: 141}
12 Accuracy:  64.98194945848375  predictions:  {0: 1289, 1: 1029, 2: 175}
13 Accuracy:  64.82150020056157  predictions:  {0: 1385, 1: 1005, 2: 103}
14 Accuracy:  65.26273565984756  predictions:  {0: 1277, 1: 1093, 2: 123}
15 Accuracy:  64.82150020056157  predictions:  {0: 1371, 1: 940, 2: 182}
16 Accuracy:  65.42318491776975  predictions:  {0: 1281, 1: 994, 2: 218}
17 Accuracy:  64.50060168471721  predictions:  {0: 1292, 1: 984, 2: 217}
18 Accuracy:  65.18251103088647  predictions:  {0: 1383, 1: 930, 2: 180}
19 Accuracy:  65.46329723225031  predictions:  {0: 1344, 1: 954, 2: 195}
20 Accuracy:  65.34296028880865  predictions:  {0: 1381, 1: 981, 2: 131}
21 Accuracy:  65.62374649017248  predictions:  {0: 1326, 1: 1005, 2: 162}
22 Accuracy:  65.9045326915363  predictions:  {0: 1311, 1: 985, 2: 197}
23 Accuracy:  65.42318491776975  predictions:  {0: 1401, 1: 909, 2: 183}
24 Accuracy:  65.50340954673085  predictions:  {0: 1342, 1: 983, 2: 168}
25 Accuracy:  65.46329723225031  predictions:  {0: 1344, 1: 947, 2: 202}
26 Accuracy:  65.26273565984756  predictions:  {0: 1216, 1: 1062, 2: 215}
27 Accuracy:  65.50340954673085  predictions:  {0: 1349, 1: 963, 2: 181}
28 Accuracy:  64.86161251504213  predictions:  {0: 1360, 1: 935, 2: 198}
29 Accuracy:  65.38307260328921  predictions:  {0: 1301, 1: 998, 2: 194}
30 Accuracy:  66.22543120738067  predictions:  {0: 1297, 1: 956, 2: 240}
31 Accuracy:  64.5808263136783  predictions:  {0: 1367, 1: 918, 2: 208}
32 Accuracy:  65.14239871640594  predictions:  {0: 1260, 1: 1026, 2: 207}
33 Accuracy:  65.0220617729643  predictions:  {0: 1281, 1: 1046, 2: 166}
34 Accuracy:  64.74127557160048  predictions:  {0: 1347, 1: 988, 2: 158}
35 Accuracy:  64.98194945848375  predictions:  {0: 1295, 1: 1007, 2: 191}
36 Accuracy:  65.14239871640594  predictions:  {0: 1283, 1: 968, 2: 242}
37 Accuracy:  65.22262334536703  predictions:  {0: 1332, 1: 973, 2: 188}
38 Accuracy:  64.62093862815884  predictions:  {0: 1355, 1: 952, 2: 186}
39 Accuracy:  64.25992779783394  predictions:  {0: 1298, 1: 963, 2: 232}
40 Accuracy:  64.78138788608103  predictions:  {0: 1205, 1: 1039, 2: 249}
41 Accuracy:  65.06217408744484  predictions:  {0: 1383, 1: 930, 2: 180}
42 Accuracy:  64.98194945848375  predictions:  {0: 1306, 1: 1076, 2: 111}
43 Accuracy:  64.66105094263939  predictions:  {0: 1377, 1: 939, 2: 177}
44 Accuracy:  64.38026474127557  predictions:  {0: 1330, 1: 964, 2: 199}
45 Accuracy:  64.46048937023666  predictions:  {0: 1297, 1: 987, 2: 209}
46 Accuracy:  63.85880465302848  predictions:  {0: 1333, 1: 930, 2: 230}
47 Accuracy:  64.17970316887285  predictions:  {0: 1113, 1: 1054, 2: 326}
