Stratifying data
Window size: (7, 7)
17 Accuracy:  69.79395879175834  predictions:  {0: 2748, 1: 2019, 2: 232}
18 Accuracy:  69.89397879575915  predictions:  {0: 2823, 1: 1976, 2: 200}
19 Accuracy:  69.57391478295659  predictions:  {0: 2645, 1: 2128, 2: 226}
20 Accuracy:  70.01400280056012  predictions:  {0: 2761, 1: 1969, 2: 269}
21 Accuracy:  69.65393078615723  predictions:  {0: 2714, 1: 1990, 2: 295}
22 Accuracy:  69.99399879975995  predictions:  {0: 2711, 1: 2036, 2: 252}
23 Accuracy:  70.09401880376075  predictions:  {0: 2629, 1: 2087, 2: 283}
24 Accuracy:  69.59391878375675  predictions:  {0: 2576, 1: 2101, 2: 322}
25 Accuracy:  69.89397879575915  predictions:  {0: 2685, 1: 2029, 2: 285}
26 Accuracy:  69.65393078615723  predictions:  {0: 2706, 1: 2052, 2: 241}
27 Accuracy:  69.37387477495498  predictions:  {0: 2748, 1: 2032, 2: 219}
28 Accuracy:  70.17403480696139  predictions:  {0: 2817, 1: 1892, 2: 290}
29 Accuracy:  69.85397079415884  predictions:  {0: 2724, 1: 2020, 2: 255}
30 Accuracy:  69.51390278055611  predictions:  {0: 2785, 1: 1987, 2: 227}
31 Accuracy:  70.11402280456092  predictions:  {0: 2766, 1: 1919, 2: 314}
32 Accuracy:  69.85397079415884  predictions:  {0: 2799, 1: 1892, 2: 308}
33 Accuracy:  70.01400280056012  predictions:  {0: 2601, 1: 2109, 2: 289}
34 Accuracy:  69.61392278455692  predictions:  {0: 2666, 1: 2090, 2: 243}
35 Accuracy:  70.09401880376075  predictions:  {0: 2664, 1: 2037, 2: 298}
36 Accuracy:  69.43388677735547  predictions:  {0: 2812, 1: 1911, 2: 276}
37 Accuracy:  69.03380676135227  predictions:  {0: 3027, 1: 1796, 2: 176}
38 Accuracy:  68.63372674534907  predictions:  {0: 2496, 1: 2305, 2: 198}
39 Accuracy:  69.77395479095819  predictions:  {0: 2816, 1: 1901, 2: 282}
40 Accuracy:  69.65393078615723  predictions:  {0: 2760, 1: 1978, 2: 261}
41 Accuracy:  69.01380276055211  predictions:  {0: 2689, 1: 2038, 2: 272}
42 Accuracy:  69.21384276855372  predictions:  {0: 2726, 1: 2030, 2: 243}
43 Accuracy:  69.873974794959  predictions:  {0: 2712, 1: 2010, 2: 277}
44 Accuracy:  69.27385477095419  predictions:  {0: 2571, 1: 2102, 2: 326}
45 Accuracy:  68.85377075415083  predictions:  {0: 2572, 1: 2169, 2: 258}
46 Accuracy:  70.33406681336267  predictions:  {0: 2817, 1: 1855, 2: 327}
47 Accuracy:  69.83396679335867  predictions:  {0: 2800, 1: 1965, 2: 234}
48 Accuracy:  70.31406281256251  predictions:  {0: 2828, 1: 1885, 2: 286}
49 Accuracy:  70.31406281256251  predictions:  {0: 2704, 1: 1951, 2: 344}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  67.17343468693738  predictions:  {0: 2679, 1: 2152, 2: 168}
1 Accuracy:  68.51370274054811  predictions:  {0: 2726, 1: 2099, 2: 174}
2 Accuracy:  69.03380676135227  predictions:  {0: 2777, 1: 2011, 2: 211}
3 Accuracy:  69.49389877975595  predictions:  {0: 2733, 1: 2044, 2: 222}
4 Accuracy:  69.41388277655531  predictions:  {0: 2775, 1: 2002, 2: 222}
5 Accuracy:  69.1138227645529  predictions:  {0: 2719, 1: 2120, 2: 160}
6 Accuracy:  69.91398279655931  predictions:  {0: 2846, 1: 1923, 2: 230}
7 Accuracy:  69.4738947789558  predictions:  {0: 2800, 1: 1968, 2: 231}
8 Accuracy:  69.71394278855772  predictions:  {0: 2718, 1: 1995, 2: 286}
9 Accuracy:  69.59391878375675  predictions:  {0: 2729, 1: 2021, 2: 249}
10 Accuracy:  69.49389877975595  predictions:  {0: 2686, 1: 2076, 2: 237}
11 Accuracy:  69.21384276855372  predictions:  {0: 2411, 1: 2239, 2: 349}
12 Accuracy:  69.39387877575514  predictions:  {0: 2784, 1: 1992, 2: 223}
13 Accuracy:  70.07401480296059  predictions:  {0: 2889, 1: 1813, 2: 297}
14 Accuracy:  69.49389877975595  predictions:  {0: 2709, 1: 2052, 2: 238}
15 Accuracy:  68.91378275655131  predictions:  {0: 2846, 1: 1942, 2: 211}
16 Accuracy:  69.41388277655531  predictions:  {0: 2641, 1: 2109, 2: 249}
17 Accuracy:  69.15383076615323  predictions:  {0: 2601, 1: 2175, 2: 223}
18 Accuracy:  69.77395479095819  predictions:  {0: 2666, 1: 2004, 2: 329}
19 Accuracy:  69.83396679335867  predictions:  {0: 2681, 1: 2003, 2: 315}
20 Accuracy:  69.43388677735547  predictions:  {0: 2796, 1: 1918, 2: 285}
21 Accuracy:  69.71394278855772  predictions:  {0: 2853, 1: 1851, 2: 295}
22 Accuracy:  69.0738147629526  predictions:  {0: 2969, 1: 1828, 2: 202}
23 Accuracy:  69.45389077815564  predictions:  {0: 2664, 1: 2063, 2: 272}
24 Accuracy:  69.71394278855772  predictions:  {0: 2629, 1: 2060, 2: 310}
25 Accuracy:  69.41388277655531  predictions:  {0: 2871, 1: 1881, 2: 247}
26 Accuracy:  69.13382676535306  predictions:  {0: 2704, 1: 2069, 2: 226}
27 Accuracy:  69.05381076215244  predictions:  {0: 2663, 1: 2097, 2: 239}
28 Accuracy:  69.25385077015403  predictions:  {0: 2642, 1: 2081, 2: 276}
29 Accuracy:  69.15383076615323  predictions:  {0: 2790, 1: 1983, 2: 226}
30 Accuracy:  69.59391878375675  predictions:  {0: 2703, 1: 2030, 2: 266}
31 Accuracy:  69.69393878775755  predictions:  {0: 2825, 1: 1944, 2: 230}
32 Accuracy:  69.1138227645529  predictions:  {0: 2644, 1: 2101, 2: 254}
33 Accuracy:  66.73334666933387  predictions:  {0: 2257, 1: 2604, 2: 138}
34 Accuracy:  69.65393078615723  predictions:  {0: 2794, 1: 1933, 2: 272}
35 Accuracy:  69.25385077015403  predictions:  {0: 2661, 1: 2088, 2: 250}
36 Accuracy:  69.01380276055211  predictions:  {0: 2731, 1: 2073, 2: 195}
37 Accuracy:  69.75395079015804  predictions:  {0: 2810, 1: 1913, 2: 276}
38 Accuracy:  69.79395879175834  predictions:  {0: 2792, 1: 1873, 2: 334}
39 Accuracy:  68.93378675735147  predictions:  {0: 2529, 1: 2272, 2: 198}
40 Accuracy:  69.71394278855772  predictions:  {0: 2911, 1: 1838, 2: 250}
41 Accuracy:  69.51390278055611  predictions:  {0: 2804, 1: 1937, 2: 258}
42 Accuracy:  69.73394678935787  predictions:  {0: 2722, 1: 1969, 2: 308}
43 Accuracy:  69.41388277655531  predictions:  {0: 2674, 1: 2093, 2: 232}
44 Accuracy:  69.4738947789558  predictions:  {0: 2653, 1: 2111, 2: 235}
45 Accuracy:  68.75375075015003  predictions:  {0: 2585, 1: 2125, 2: 289}
46 Accuracy:  68.37367473494699  predictions:  {0: 2587, 1: 2258, 2: 154}
47 Accuracy:  69.25385077015403  predictions:  {0: 2664, 1: 2029, 2: 306}
48 Accuracy:  68.59371874374875  predictions:  {0: 2601, 1: 2115, 2: 283}
49 Accuracy:  68.77375475095019  predictions:  {0: 2600, 1: 2156, 2: 243}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  67.14685874349739  predictions:  {0: 2588, 1: 2261, 2: 149}
1 Accuracy:  69.78791516606643  predictions:  {0: 2859, 1: 1866, 2: 273}
2 Accuracy:  69.06762705082032  predictions:  {0: 2600, 1: 2139, 2: 259}
3 Accuracy:  69.34773909563825  predictions:  {0: 2724, 1: 2074, 2: 200}
4 Accuracy:  69.80792316926771  predictions:  {0: 2686, 1: 2077, 2: 235}
5 Accuracy:  69.86794717887155  predictions:  {0: 2782, 1: 2008, 2: 208}
6 Accuracy:  69.88795518207283  predictions:  {0: 2684, 1: 2062, 2: 252}
7 Accuracy:  70.08803521408564  predictions:  {0: 2726, 1: 1983, 2: 289}
8 Accuracy:  70.20808323329332  predictions:  {0: 2663, 1: 2083, 2: 252}
9 Accuracy:  70.46818727490997  predictions:  {0: 2821, 1: 1873, 2: 304}
10 Accuracy:  70.10804321728692  predictions:  {0: 2738, 1: 2020, 2: 240}
11 Accuracy:  70.24809923969588  predictions:  {0: 2808, 1: 1884, 2: 306}
12 Accuracy:  70.32813125250101  predictions:  {0: 2709, 1: 1943, 2: 346}
13 Accuracy:  69.82793117246898  predictions:  {0: 2794, 1: 1897, 2: 307}
14 Accuracy:  70.00800320128052  predictions:  {0: 2764, 1: 1948, 2: 286}
15 Accuracy:  70.10804321728692  predictions:  {0: 2672, 1: 2074, 2: 252}
16 Accuracy:  70.16806722689076  predictions:  {0: 2723, 1: 1969, 2: 306}
17 Accuracy:  70.22809123649459  predictions:  {0: 2749, 1: 1937, 2: 312}
18 Accuracy:  69.98799519807923  predictions:  {0: 2796, 1: 1933, 2: 269}
19 Accuracy:  69.84793917567028  predictions:  {0: 2745, 1: 2057, 2: 196}
20 Accuracy:  70.40816326530613  predictions:  {0: 2760, 1: 1959, 2: 279}
21 Accuracy:  70.22809123649459  predictions:  {0: 2874, 1: 1857, 2: 267}
22 Accuracy:  70.40816326530613  predictions:  {0: 2668, 1: 2030, 2: 300}
23 Accuracy:  70.14805922368947  predictions:  {0: 2665, 1: 1969, 2: 364}
24 Accuracy:  70.24809923969588  predictions:  {0: 2776, 1: 1951, 2: 271}
25 Accuracy:  69.78791516606643  predictions:  {0: 2735, 1: 2000, 2: 263}
26 Accuracy:  70.50820328131252  predictions:  {0: 2568, 1: 2111, 2: 319}
27 Accuracy:  69.24769907963186  predictions:  {0: 2674, 1: 2066, 2: 258}
28 Accuracy:  69.62785114045619  predictions:  {0: 2816, 1: 1943, 2: 239}
29 Accuracy:  69.90796318527411  predictions:  {0: 2836, 1: 1919, 2: 243}
30 Accuracy:  70.54821928771509  predictions:  {0: 2702, 1: 2011, 2: 285}
31 Accuracy:  69.0076030412165  predictions:  {0: 2719, 1: 2076, 2: 203}
32 Accuracy:  69.10764305722289  predictions:  {0: 2737, 1: 1987, 2: 274}
33 Accuracy:  70.16806722689076  predictions:  {0: 2689, 1: 1895, 2: 414}
34 Accuracy:  69.58783513405362  predictions:  {0: 2551, 1: 2185, 2: 262}
35 Accuracy:  70.38815526210485  predictions:  {0: 2695, 1: 2020, 2: 283}
36 Accuracy:  70.14805922368947  predictions:  {0: 2652, 1: 2044, 2: 302}
37 Accuracy:  69.16766706682674  predictions:  {0: 2584, 1: 2159, 2: 255}
38 Accuracy:  68.30732292917166  predictions:  {0: 2624, 1: 2242, 2: 132}
39 Accuracy:  69.68787515006002  predictions:  {0: 2730, 1: 2025, 2: 243}
40 Accuracy:  69.78791516606643  predictions:  {0: 2622, 1: 2146, 2: 230}
41 Accuracy:  70.1280512204882  predictions:  {0: 2707, 1: 2024, 2: 267}
42 Accuracy:  69.86794717887155  predictions:  {0: 2720, 1: 1986, 2: 292}
43 Accuracy:  69.86794717887155  predictions:  {0: 2746, 1: 2055, 2: 197}
44 Accuracy:  69.9279711884754  predictions:  {0: 2743, 1: 1919, 2: 336}
45 Accuracy:  69.38775510204081  predictions:  {0: 3041, 1: 1587, 2: 370}
46 Accuracy:  70.18807523009204  predictions:  {0: 2693, 1: 2031, 2: 274}
47 Accuracy:  69.20768307322929  predictions:  {0: 2637, 1: 2103, 2: 258}
48 Accuracy:  69.54781912765105  predictions:  {0: 2620, 1: 2095, 2: 283}
49 Accuracy:  70.22809123649459  predictions:  {0: 2732, 1: 1946, 2: 320}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  67.16686674669869  predictions:  {0: 2777, 1: 2093, 2: 128}
1 Accuracy:  69.20768307322929  predictions:  {0: 2694, 1: 2078, 2: 226}
2 Accuracy:  69.38775510204081  predictions:  {0: 2787, 1: 1956, 2: 255}
3 Accuracy:  69.38775510204081  predictions:  {0: 2677, 1: 2051, 2: 270}
4 Accuracy:  69.58783513405362  predictions:  {0: 2769, 1: 2001, 2: 228}
5 Accuracy:  70.18807523009204  predictions:  {0: 2779, 1: 1941, 2: 278}
6 Accuracy:  69.82793117246898  predictions:  {0: 2770, 1: 1954, 2: 274}
7 Accuracy:  69.42777110844338  predictions:  {0: 2746, 1: 2014, 2: 238}
8 Accuracy:  69.86794717887155  predictions:  {0: 2776, 1: 1943, 2: 279}
9 Accuracy:  69.62785114045619  predictions:  {0: 2777, 1: 2014, 2: 207}
10 Accuracy:  69.82793117246898  predictions:  {0: 2855, 1: 1938, 2: 205}
11 Accuracy:  70.46818727490997  predictions:  {0: 2772, 1: 1986, 2: 240}
12 Accuracy:  69.80792316926771  predictions:  {0: 2587, 1: 2188, 2: 223}
13 Accuracy:  69.98799519807923  predictions:  {0: 2752, 1: 1997, 2: 249}
14 Accuracy:  69.76790716286516  predictions:  {0: 2776, 1: 2039, 2: 183}
15 Accuracy:  69.94797919167667  predictions:  {0: 2782, 1: 2008, 2: 208}
16 Accuracy:  70.14805922368947  predictions:  {0: 2722, 1: 2031, 2: 245}
17 Accuracy:  70.58823529411765  predictions:  {0: 2772, 1: 1983, 2: 243}
18 Accuracy:  69.98799519807923  predictions:  {0: 2697, 1: 2026, 2: 275}
19 Accuracy:  70.24809923969588  predictions:  {0: 2800, 1: 1949, 2: 249}
20 Accuracy:  69.56782713085235  predictions:  {0: 2865, 1: 1898, 2: 235}
21 Accuracy:  69.4077631052421  predictions:  {0: 2637, 1: 2064, 2: 297}
22 Accuracy:  69.80792316926771  predictions:  {0: 2698, 1: 2062, 2: 238}
23 Accuracy:  69.76790716286516  predictions:  {0: 2585, 1: 2154, 2: 259}
24 Accuracy:  68.92757102841136  predictions:  {0: 2998, 1: 1749, 2: 251}
25 Accuracy:  69.96798719487796  predictions:  {0: 2809, 1: 1848, 2: 341}
26 Accuracy:  69.54781912765105  predictions:  {0: 2706, 1: 2062, 2: 230}
27 Accuracy:  69.90796318527411  predictions:  {0: 2669, 1: 2083, 2: 246}
28 Accuracy:  69.7078831532613  predictions:  {0: 2666, 1: 2094, 2: 238}
29 Accuracy:  69.86794717887155  predictions:  {0: 2776, 1: 1981, 2: 241}
30 Accuracy:  69.52781112444978  predictions:  {0: 2556, 1: 2198, 2: 244}
31 Accuracy:  70.34813925570228  predictions:  {0: 2778, 1: 1992, 2: 228}
32 Accuracy:  69.36774709883954  predictions:  {0: 2765, 1: 1973, 2: 260}
33 Accuracy:  69.58783513405362  predictions:  {0: 2848, 1: 1948, 2: 202}
34 Accuracy:  70.14805922368947  predictions:  {0: 2744, 1: 1985, 2: 269}
35 Accuracy:  69.82793117246898  predictions:  {0: 2806, 1: 1953, 2: 239}
36 Accuracy:  69.62785114045619  predictions:  {0: 2710, 1: 2028, 2: 260}
37 Accuracy:  69.7078831532613  predictions:  {0: 2667, 1: 2013, 2: 318}
38 Accuracy:  69.86794717887155  predictions:  {0: 2772, 1: 1967, 2: 259}
39 Accuracy:  70.28811524609844  predictions:  {0: 2720, 1: 2016, 2: 262}
40 Accuracy:  68.76750700280112  predictions:  {0: 2595, 1: 2136, 2: 267}
41 Accuracy:  69.187675070028  predictions:  {0: 2742, 1: 1999, 2: 257}
42 Accuracy:  69.9279711884754  predictions:  {0: 2794, 1: 1970, 2: 234}
43 Accuracy:  69.52781112444978  predictions:  {0: 2595, 1: 2135, 2: 268}
44 Accuracy:  69.46778711484593  predictions:  {0: 2671, 1: 2103, 2: 224}
45 Accuracy:  69.64785914365747  predictions:  {0: 2793, 1: 1943, 2: 262}
46 Accuracy:  68.7875150060024  predictions:  {0: 2618, 1: 2135, 2: 245}
47 Accuracy:  69.16766706682674  predictions:  {0: 2605, 1: 2088, 2: 305}
48 Accuracy:  68.66746698679472  predictions:  {0: 2523, 1: 2226, 2: 249}
49 Accuracy:  68.24729891956783  predictions:  {0: 2481, 1: 2342, 2: 175}
 - Finished: Reversed player - black Convolutional

Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  44.74894978995799  predictions:  {0: 4515, 1: 454, 2: 30}
1 Accuracy:  45.52910582116424  predictions:  {0: 4288, 1: 656, 2: 55}
2 Accuracy:  46.00920184036808  predictions:  {0: 4017, 1: 729, 2: 253}
3 Accuracy:  45.80916183236647  predictions:  {0: 4161, 1: 644, 2: 194}
4 Accuracy:  45.829165833166634  predictions:  {0: 3637, 1: 1010, 2: 352}
5 Accuracy:  46.04920984196839  predictions:  {0: 3679, 1: 993, 2: 327}
6 Accuracy:  46.52930586117223  predictions:  {0: 3755, 1: 860, 2: 384}
7 Accuracy:  45.989197839567915  predictions:  {0: 4087, 1: 596, 2: 316}
8 Accuracy:  45.949189837967594  predictions:  {0: 4008, 1: 744, 2: 247}
9 Accuracy:  45.96919383876775  predictions:  {0: 3897, 1: 761, 2: 341}
10 Accuracy:  46.149229845969195  predictions:  {0: 3637, 1: 960, 2: 402}
11 Accuracy:  46.86937387477496  predictions:  {0: 3496, 1: 936, 2: 567}
12 Accuracy:  46.12922584516904  predictions:  {0: 3500, 1: 1132, 2: 367}
13 Accuracy:  45.50910182036407  predictions:  {0: 3766, 1: 893, 2: 340}
14 Accuracy:  46.189237847569515  predictions:  {0: 3887, 1: 689, 2: 423}
15 Accuracy:  46.40928185637128  predictions:  {0: 3540, 1: 1024, 2: 435}
16 Accuracy:  45.829165833166634  predictions:  {0: 4270, 1: 474, 2: 255}
17 Accuracy:  45.72914582916584  predictions:  {0: 4182, 1: 558, 2: 259}
18 Accuracy:  45.88917783556711  predictions:  {0: 4281, 1: 542, 2: 176}
19 Accuracy:  46.98939787957592  predictions:  {0: 3577, 1: 1000, 2: 422}
20 Accuracy:  45.66913382676535  predictions:  {0: 3934, 1: 730, 2: 335}
21 Accuracy:  46.189237847569515  predictions:  {0: 3627, 1: 910, 2: 462}
22 Accuracy:  46.349269853970796  predictions:  {0: 3835, 1: 808, 2: 356}
23 Accuracy:  45.68913782756551  predictions:  {0: 3729, 1: 795, 2: 475}
24 Accuracy:  46.469293858771756  predictions:  {0: 3656, 1: 832, 2: 511}
25 Accuracy:  46.44928985797159  predictions:  {0: 3577, 1: 910, 2: 512}
26 Accuracy:  46.469293858771756  predictions:  {0: 3798, 1: 835, 2: 366}
27 Accuracy:  46.56931386277255  predictions:  {0: 3625, 1: 976, 2: 398}
28 Accuracy:  45.88917783556711  predictions:  {0: 3796, 1: 842, 2: 361}
29 Accuracy:  46.04920984196839  predictions:  {0: 3610, 1: 979, 2: 410}
30 Accuracy:  46.04920984196839  predictions:  {0: 3691, 1: 927, 2: 381}
31 Accuracy:  46.109221844368875  predictions:  {0: 3406, 1: 1083, 2: 510}
32 Accuracy:  46.20924184836967  predictions:  {0: 3919, 1: 790, 2: 290}
33 Accuracy:  46.60932186437287  predictions:  {0: 3982, 1: 673, 2: 344}
34 Accuracy:  46.08921784356871  predictions:  {0: 3995, 1: 839, 2: 165}
35 Accuracy:  46.42928585717143  predictions:  {0: 3729, 1: 842, 2: 428}
36 Accuracy:  46.28925785157031  predictions:  {0: 3697, 1: 889, 2: 413}
37 Accuracy:  46.36927385477095  predictions:  {0: 3273, 1: 1259, 2: 467}
38 Accuracy:  46.40928185637128  predictions:  {0: 3804, 1: 862, 2: 333}
39 Accuracy:  46.62932586517303  predictions:  {0: 3793, 1: 863, 2: 343}
40 Accuracy:  45.88917783556711  predictions:  {0: 4064, 1: 657, 2: 278}
41 Accuracy:  46.40928185637128  predictions:  {0: 3402, 1: 1169, 2: 428}
42 Accuracy:  47.049409881976395  predictions:  {0: 3538, 1: 1082, 2: 379}
43 Accuracy:  45.88917783556711  predictions:  {0: 3679, 1: 956, 2: 364}
44 Accuracy:  46.069213842768555  predictions:  {0: 3960, 1: 779, 2: 260}
45 Accuracy:  46.769353870774154  predictions:  {0: 3721, 1: 926, 2: 352}
46 Accuracy:  46.389277855571116  predictions:  {0: 3723, 1: 961, 2: 315}
47 Accuracy:  45.869173834766954  predictions:  {0: 3761, 1: 904, 2: 334}
48 Accuracy:  46.189237847569515  predictions:  {0: 3361, 1: 1261, 2: 377}
49 Accuracy:  46.20924184836967  predictions:  {0: 3650, 1: 903, 2: 446}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  44.14882976595319  predictions:  {0: 4767, 1: 230, 2: 2}
1 Accuracy:  44.32886577315463  predictions:  {0: 4128, 1: 821, 2: 50}
2 Accuracy:  45.329065813162636  predictions:  {0: 4103, 1: 695, 2: 201}
3 Accuracy:  45.38907781556311  predictions:  {0: 4244, 1: 586, 2: 169}
4 Accuracy:  45.40908181636327  predictions:  {0: 3636, 1: 1092, 2: 271}
5 Accuracy:  44.728945789157834  predictions:  {0: 4184, 1: 712, 2: 103}
6 Accuracy:  45.56911382276455  predictions:  {0: 3965, 1: 810, 2: 224}
7 Accuracy:  45.54910982196439  predictions:  {0: 3784, 1: 989, 2: 226}
8 Accuracy:  46.04920984196839  predictions:  {0: 3633, 1: 946, 2: 420}
9 Accuracy:  45.52910582116424  predictions:  {0: 4070, 1: 645, 2: 284}
10 Accuracy:  45.68913782756551  predictions:  {0: 3282, 1: 1288, 2: 429}
11 Accuracy:  46.24924984996999  predictions:  {0: 3516, 1: 1104, 2: 379}
12 Accuracy:  45.80916183236647  predictions:  {0: 3677, 1: 1008, 2: 314}
13 Accuracy:  45.48909781956391  predictions:  {0: 3708, 1: 949, 2: 342}
14 Accuracy:  46.40928185637128  predictions:  {0: 3548, 1: 1042, 2: 409}
15 Accuracy:  45.26905381076215  predictions:  {0: 3596, 1: 1037, 2: 366}
16 Accuracy:  45.169033806761355  predictions:  {0: 4202, 1: 593, 2: 204}
17 Accuracy:  45.869173834766954  predictions:  {0: 3930, 1: 826, 2: 243}
18 Accuracy:  46.16923384676935  predictions:  {0: 3696, 1: 933, 2: 370}
19 Accuracy:  46.229245849169835  predictions:  {0: 3845, 1: 807, 2: 347}
20 Accuracy:  46.36927385477095  predictions:  {0: 3603, 1: 1052, 2: 344}
21 Accuracy:  46.769353870774154  predictions:  {0: 3904, 1: 676, 2: 419}
22 Accuracy:  45.60912182436488  predictions:  {0: 3931, 1: 884, 2: 184}
23 Accuracy:  46.24924984996999  predictions:  {0: 3494, 1: 1043, 2: 462}
24 Accuracy:  45.50910182036407  predictions:  {0: 4217, 1: 604, 2: 178}
25 Accuracy:  46.389277855571116  predictions:  {0: 3788, 1: 851, 2: 360}
26 Accuracy:  46.16923384676935  predictions:  {0: 3655, 1: 894, 2: 450}
27 Accuracy:  45.80916183236647  predictions:  {0: 3581, 1: 1031, 2: 387}
28 Accuracy:  45.72914582916584  predictions:  {0: 3484, 1: 1117, 2: 398}
29 Accuracy:  45.38907781556311  predictions:  {0: 3710, 1: 977, 2: 312}
30 Accuracy:  45.22904580916183  predictions:  {0: 3661, 1: 969, 2: 369}
31 Accuracy:  45.68913782756551  predictions:  {0: 3757, 1: 865, 2: 377}
32 Accuracy:  45.62912582516503  predictions:  {0: 3713, 1: 958, 2: 328}
33 Accuracy:  46.40928185637128  predictions:  {0: 3659, 1: 863, 2: 477}
34 Accuracy:  46.20924184836967  predictions:  {0: 3955, 1: 702, 2: 342}
35 Accuracy:  46.5493098619724  predictions:  {0: 3763, 1: 825, 2: 411}
36 Accuracy:  45.42908581716343  predictions:  {0: 4002, 1: 751, 2: 246}
37 Accuracy:  45.989197839567915  predictions:  {0: 3827, 1: 700, 2: 472}
38 Accuracy:  45.40908181636327  predictions:  {0: 4240, 1: 489, 2: 270}
39 Accuracy:  45.789157831566314  predictions:  {0: 3558, 1: 1071, 2: 370}
40 Accuracy:  46.029205841168235  predictions:  {0: 3678, 1: 1080, 2: 241}
41 Accuracy:  45.76915383076615  predictions:  {0: 3441, 1: 1095, 2: 463}
42 Accuracy:  46.00920184036808  predictions:  {0: 3757, 1: 827, 2: 415}
43 Accuracy:  46.109221844368875  predictions:  {0: 3831, 1: 925, 2: 243}
44 Accuracy:  45.22904580916183  predictions:  {0: 3650, 1: 929, 2: 420}
45 Accuracy:  45.6491298259652  predictions:  {0: 3535, 1: 1062, 2: 402}
46 Accuracy:  45.749149829965994  predictions:  {0: 3583, 1: 1028, 2: 388}
47 Accuracy:  45.76915383076615  predictions:  {0: 3782, 1: 969, 2: 248}
48 Accuracy:  45.869173834766954  predictions:  {0: 3446, 1: 1106, 2: 447}
49 Accuracy:  45.789157831566314  predictions:  {0: 3503, 1: 1083, 2: 413}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  44.12882576515303  predictions:  {0: 4917, 1: 82}
1 Accuracy:  44.36887377475495  predictions:  {0: 4271, 1: 667, 2: 61}
2 Accuracy:  44.28885777155431  predictions:  {0: 4220, 1: 707, 2: 72}
3 Accuracy:  44.68893778755751  predictions:  {0: 4100, 1: 709, 2: 190}
4 Accuracy:  44.66893378675735  predictions:  {0: 3919, 1: 868, 2: 212}
5 Accuracy:  45.129025805161035  predictions:  {0: 3787, 1: 989, 2: 223}
6 Accuracy:  45.00900180036007  predictions:  {0: 4023, 1: 749, 2: 227}
7 Accuracy:  44.74894978995799  predictions:  {0: 4065, 1: 687, 2: 247}
8 Accuracy:  45.34906981396279  predictions:  {0: 3584, 1: 1054, 2: 361}
9 Accuracy:  45.329065813162636  predictions:  {0: 3747, 1: 905, 2: 347}
10 Accuracy:  44.928985797159434  predictions:  {0: 3684, 1: 1047, 2: 268}
11 Accuracy:  45.52910582116424  predictions:  {0: 3815, 1: 818, 2: 366}
12 Accuracy:  45.829165833166634  predictions:  {0: 3528, 1: 1146, 2: 325}
13 Accuracy:  45.22904580916183  predictions:  {0: 3539, 1: 1046, 2: 414}
14 Accuracy:  44.70894178835767  predictions:  {0: 3724, 1: 990, 2: 285}
15 Accuracy:  44.808961792358474  predictions:  {0: 3743, 1: 1145, 2: 111}
16 Accuracy:  45.38907781556311  predictions:  {0: 3708, 1: 912, 2: 379}
17 Accuracy:  45.129025805161035  predictions:  {0: 3420, 1: 1115, 2: 464}
18 Accuracy:  44.968993798759755  predictions:  {0: 3560, 1: 1053, 2: 386}
19 Accuracy:  44.98899779955991  predictions:  {0: 3777, 1: 867, 2: 355}
20 Accuracy:  45.22904580916183  predictions:  {0: 3720, 1: 833, 2: 446}
21 Accuracy:  44.90898179635927  predictions:  {0: 3536, 1: 1062, 2: 401}
22 Accuracy:  44.74894978995799  predictions:  {0: 3507, 1: 1121, 2: 371}
23 Accuracy:  44.68893778755751  predictions:  {0: 3823, 1: 958, 2: 218}
24 Accuracy:  45.60912182436488  predictions:  {0: 4141, 1: 432, 2: 426}
25 Accuracy:  44.98899779955991  predictions:  {0: 3888, 1: 761, 2: 350}
26 Accuracy:  45.72914582916584  predictions:  {0: 3964, 1: 766, 2: 269}
27 Accuracy:  45.02900580116023  predictions:  {0: 3390, 1: 1257, 2: 352}
28 Accuracy:  45.54910982196439  predictions:  {0: 3877, 1: 823, 2: 299}
29 Accuracy:  45.02900580116023  predictions:  {0: 3586, 1: 918, 2: 495}
30 Accuracy:  45.18903780756151  predictions:  {0: 3798, 1: 832, 2: 369}
31 Accuracy:  45.60912182436488  predictions:  {0: 3916, 1: 745, 2: 338}
32 Accuracy:  45.749149829965994  predictions:  {0: 3476, 1: 918, 2: 605}
33 Accuracy:  45.50910182036407  predictions:  {0: 3482, 1: 1027, 2: 490}
34 Accuracy:  45.18903780756151  predictions:  {0: 3792, 1: 813, 2: 394}
35 Accuracy:  45.10902180436087  predictions:  {0: 3783, 1: 829, 2: 387}
36 Accuracy:  45.049009801960395  predictions:  {0: 3469, 1: 918, 2: 612}
37 Accuracy:  45.129025805161035  predictions:  {0: 3885, 1: 657, 2: 457}
